synset_id,"link_type","tbl_name","description"
9077,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
9105,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
11154,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
9594,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
9597,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
9603,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
9611,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
10870,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
9664,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
9665,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
9737,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
9882,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
9883,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
9891,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
10084,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
10085,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
10187,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
10191,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
10435,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
10759,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
10786,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
12672,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
10797,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
10811,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
10827,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
10835,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
10845,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
10889,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
10930,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
10972,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
10973,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
10974,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
10982,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
11026,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
11074,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
11076,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
13310,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
11082,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
11084,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
11086,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
11090,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
11099,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
11100,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
11104,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
11105,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
11108,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
11113,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
11141,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
11157,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
11163,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
11169,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
11236,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
11328,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
11702,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
11703,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
11704,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
11739,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
11920,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
11921,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
11941,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
12057,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
12064,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
12218,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
12269,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
12314,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
12315,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
12316,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
12317,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
12384,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
12649,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
12651,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
12676,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
13309,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
12899,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
12901,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
12924,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
13133,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
13176,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
13178,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
13205,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
13340,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
13455,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
13474,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
13550,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
13562,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
13752,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
13909,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
5766,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
8522,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
8992,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
14108,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
14109,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
14421,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
14619,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
14680,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
14752,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
14816,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
14824,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
14991,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
15437,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
15496,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
15623,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
15675,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
16207,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
16211,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
17370,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
17931,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
17945,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
18059,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
18060,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
18100,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
18939,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
18972,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
19130,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
19203,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
19209,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
19292,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
19562,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
19572,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
19588,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
20249,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
20250,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
20703,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
20897,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
20898,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
20898,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
21460,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
21986,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
21988,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
21989,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
21990,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
21991,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
22150,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
22208,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
22209,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
22210,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
22211,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
22212,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
22928,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
22931,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
22932,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
22933,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
22937,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
22938,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
22939,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
22940,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
22941,"onto_nodes","tbl_onto_nodes","Ontology Nodes"
